files,num_threads,document_load_time,vector_store_time,mk_query_engine_time,query_time_1,query_time_2,query_time_3,query_time_4
1,32,0.007172346115112305,3.239474296569824,0.039174556732177734,24.618412971496582,31.535285234451294,23.53425431251526,31.413443326950073
2,32,0.007846355438232422,6.766810417175293,0.038752079010009766,20.465099334716797,31.683584928512573,20.00165891647339,31.627309560775757
3,32,0.011262893676757812,114.06671023368835,0.03903031349182129,19.645912885665894,32.03712487220764,18.922663688659668,32.1265127658844
