files,num_threads,document_load_time,vector_store_time,mk_query_engine_time,query_time_1,query_time_2,query_time_3,query_time_4
1,32,0.0073909759521484375,2.630863666534424,0.03953123092651367,23.821908473968506,32.277082681655884,23.08528971672058,31.862025260925293
2,32,0.007832050323486328,5.067012310028076,0.040398597717285156,18.613165140151978,31.839523792266846,18.007259607315063,31.782724142074585
3,32,0.011351346969604492,82.22402954101562,0.03875732421875,21.306190967559814,32.09963846206665,20.932687044143677,32.08362627029419
